iso3_a,iso3_b,year,war
BGR,UKG,1941,0
ROU,RUS,1941,0
RUS,ROU,1941,0
GMY,EGY,1941,0
EGY,GMY,1941,0
CHL,GMY,1942,0
GMY,CHL,1942,0
URY,GMY,1942,0
GMY,URY,1942,0
HTI,ROU,1942,0
ROU,HTI,1942,0
PAN,GMY,1942,0
GMY,PAN,1942,0
HND,GMY,1942,0
GMY,HND,1942,0
VEN,GMY,1942,0
GMY,VEN,1942,0
SPN,GMY,1943,0
GMY,SPN,1943,0
GMY,EGY,1943,0
EGY,GMY,1943,0
PAN,GMY,1943,0
GMY,PAN,1943,0
USA,CAN,1989,0
CAN,USA,1989,0
USA,PAN,1989,0
PAN,USA,1989,0
HND,SAL,1989,0
SAL,HND,1989,0
HND,NIC,1989,0
NIC,HND,1989,0
FRN,COM,1989,0
COM,FRN,1989,0
FRN,LBN,1989,0
FRN,LBN,1990,0
LBN,FRN,1989,0
LBN,FRN,1990,0
MLT,SYR,1989,0
SYR,MLT,1989,0
GRC,TUR,1989,0
TUR,GRC,1989,0
SEN,MAA,1989,0
MAA,SEN,1989,0
UGA,KEN,1989,0
KEN,UGA,1989,0
UGA,SDN,1989,0
UGA,SDN,1990,0
SDN,UGA,1989,0
SDN,UGA,1990,0
KEN,SOM,1989,0
SOM,KEN,1989,0
IRN,IRQ,1989,0
IRQ,IRN,1989,0
EGY,ISR,1989,0
ISR,EGY,1989,0
AFG,PAK,1989,0
PAK,AFG,1989,0
PRK,KOR,1989,0
KOR,PRK,1989,0
MMR,THI,1989,0
THI,MMR,1989,0
THI,DRV,1989,0
DRV,THI,1989,0
IRN,IRQ,1989,0
IRQ,IRN,1989,0
TUR,SYR,1989,0
SYR,TUR,1989,0
USA,CUB,1990,0
CUB,USA,1990,0
FRN,PRK,1990,0
PRK,FRN,1990,0
GNB,SEN,1990,0
SEN,GNB,1990,0
SEN,MAA,1989,0
SEN,MAA,1990,0
MAA,SEN,1989,0
MAA,SEN,1990,0
CDI,LBR,1990,0
LBR,CDI,1990,0
DRC,ZMB,1990,0
ZMB,DRC,1990,0
IRQ,ISR,1990,0
IRQ,ISR,1991,0
ISR,IRQ,1990,0
ISR,IRQ,1991,0
USA,IRQ,1990,0
USA,IRQ,1991,1
IRQ,USA,1990,0
IRQ,USA,1991,1
USA,JOR,1990,0
USA,JOR,1991,0
JOR,USA,1990,0
JOR,USA,1991,0
CAN,IRQ,1990,0
CAN,IRQ,1991,1
IRQ,CAN,1990,0
IRQ,CAN,1991,1
ARG,IRQ,1990,0
ARG,IRQ,1991,0
IRQ,ARG,1990,0
IRQ,ARG,1991,0
UKG,IRQ,1990,0
UKG,IRQ,1991,1
IRQ,UKG,1990,0
IRQ,UKG,1991,1
UKG,JOR,1990,0
UKG,JOR,1991,0
JOR,UKG,1990,0
JOR,UKG,1991,0
NTH,IRQ,1990,0
NTH,IRQ,1991,0
IRQ,NTH,1990,0
IRQ,NTH,1991,0
BEL,IRQ,1990,0
BEL,IRQ,1991,0
IRQ,BEL,1990,0
IRQ,BEL,1991,0
FRN,IRQ,1990,0
FRN,IRQ,1991,1
IRQ,FRN,1990,0
IRQ,FRN,1991,1
FRN,JOR,1990,0
FRN,JOR,1991,0
JOR,FRN,1990,0
JOR,FRN,1991,0
SPN,IRQ,1990,0
SPN,IRQ,1991,0
IRQ,SPN,1990,0
IRQ,SPN,1991,0
GMY,IRQ,1991,0
IRQ,GMY,1991,0
ITA,IRQ,1990,0
ITA,IRQ,1991,1
IRQ,ITA,1990,0
IRQ,ITA,1991,1
GRC,IRQ,1990,0
GRC,IRQ,1991,0
IRQ,GRC,1990,0
IRQ,GRC,1991,0
SEN,IRQ,1990,0
SEN,IRQ,1991,0
IRQ,SEN,1990,0
IRQ,SEN,1991,0
NGA,IRQ,1990,0
NGA,IRQ,1991,0
IRQ,NGA,1990,0
IRQ,NGA,1991,0
SIE,IRQ,1990,0
SIE,IRQ,1991,0
IRQ,SIE,1990,0
IRQ,SIE,1991,0
MAR,IRQ,1990,0
MAR,IRQ,1991,0
IRQ,MAR,1990,0
IRQ,MAR,1991,0
TUR,IRQ,1990,0
TUR,IRQ,1991,0
IRQ,TUR,1990,0
IRQ,TUR,1991,0
IRQ,EGY,1990,0
IRQ,EGY,1991,1
EGY,IRQ,1990,0
EGY,IRQ,1991,1
IRQ,SYR,1990,0
IRQ,SYR,1991,1
SYR,IRQ,1990,0
SYR,IRQ,1991,1
IRQ,SAU,1990,0
IRQ,SAU,1991,1
SAU,IRQ,1990,0
SAU,IRQ,1991,1
IRQ,KWT,1990,0
KWT,IRQ,1990,0
IRQ,BHR,1991,0
BHR,IRQ,1991,0
IRQ,QAT,1991,0
QAT,IRQ,1991,0
IRQ,ARE,1990,0
IRQ,ARE,1991,0
ARE,IRQ,1990,0
ARE,IRQ,1991,0
IRQ,OMN,1991,0
OMN,IRQ,1991,0
IRQ,PAK,1990,0
IRQ,PAK,1991,0
PAK,IRQ,1990,0
PAK,IRQ,1991,0
IRQ,BNG,1990,0
IRQ,BNG,1991,0
BNG,IRQ,1990,0
BNG,IRQ,1991,0
IRQ,AUS,1990,0
IRQ,AUS,1991,0
AUS,IRQ,1990,0
AUS,IRQ,1991,0
JOR,ISR,1990,0
JOR,ISR,1991,0
ISR,JOR,1990,0
ISR,JOR,1991,0
IND,PAK,1990,0
PAK,IND,1990,0
MMR,THI,1990,0
THI,MMR,1990,0
IDN,PNG,1990,0
PNG,IDN,1990,0
SDN,EGY,1991,0
EGY,SDN,1991,0
IRQ,JPN,1991,0
JPN,IRQ,1991,0
USA,CAN,1991,0
CAN,USA,1991,0
USA,IRN,1991,0
IRN,USA,1991,0
USA,IRQ,1991,0
IRQ,USA,1991,0
UKG,IRQ,1991,0
IRQ,UKG,1991,0
FRN,IRQ,1991,0
IRQ,FRN,1991,0
BEL,DRC,1991,0
DRC,BEL,1991,0
FRN,DRC,1991,0
DRC,FRN,1991,0
AUT,YUG,1991,0
YUG,AUT,1991,0
HUN,YUG,1991,0
YUG,HUN,1991,0
LBR,SIE,1991,0
SIE,LBR,1991,0
UGA,RWA,1991,0
RWA,UGA,1991,0
TUR,IRQ,1991,0
IRQ,TUR,1991,0
IRQ,ISR,1991,0
ISR,IRQ,1991,0
IRQ,KWT,1991,0
KWT,IRQ,1991,0
CHN,TAW,1991,0
TAW,CHN,1991,0
PRK,KOR,1991,0
KOR,PRK,1991,0
IND,PAK,1991,0
PAK,IND,1991,0
BNG,MMR,1991,0
MMR,BNG,1991,0
ECU,PER,1991,0
PER,ECU,1991,0
HND,NIC,1991,0
NIC,HND,1991,0
LBN,ISR,1977,0
LBN,ISR,1978,0
ISR,LBN,1977,0
ISR,LBN,1978,0
SYR,ISR,1982,1
ISR,SYR,1982,1
LBN,ISR,1982,0
LBN,ISR,1983,0
LBN,ISR,1984,0
LBN,ISR,1985,0
ISR,LBN,1982,0
ISR,LBN,1983,0
ISR,LBN,1984,0
ISR,LBN,1985,0
THI,CAM,1994,0
THI,CAM,1995,0
THI,CAM,1996,0
CAM,THI,1994,0
CAM,THI,1995,0
CAM,THI,1996,0
MMR,THI,1995,0
THI,MMR,1995,0
MMR,THI,1996,0
THI,MMR,1996,0
CAM,DRV,1996,0
DRV,CAM,1996,0
IND,BNG,1996,0
BNG,IND,1996,0
IND,BNG,1996,0
BNG,IND,1996,0
IND,PAK,1993,0
IND,PAK,1994,0
IND,PAK,1995,0
IND,PAK,1996,0
IND,PAK,1997,0
IND,PAK,1998,0
IND,PAK,1999,1
PAK,IND,1993,0
PAK,IND,1994,0
PAK,IND,1995,0
PAK,IND,1996,0
PAK,IND,1997,0
PAK,IND,1998,0
PAK,IND,1999,1
THI,DRV,1995,0
DRV,THI,1995,0
COL,VEN,1995,0
VEN,COL,1995,0
HND,SAL,1993,0
SAL,HND,1993,0
HND,NIC,1995,0
NIC,HND,1995,0
HND,NIC,1995,0
NIC,HND,1995,0
ECU,PER,1995,0
PER,ECU,1995,0
BLZ,GTM,1993,0
GTM,BLZ,1993,0
BLZ,GTM,1995,0
GTM,BLZ,1995,0
USA,HTI,1993,0
USA,HTI,1994,0
HTI,USA,1993,0
HTI,USA,1994,0
CAN,HTI,1993,0
CAN,HTI,1994,0
HTI,CAN,1993,0
HTI,CAN,1994,0
HTI,DOM,1994,0
DOM,HTI,1994,0
HTI,ARG,1993,0
HTI,ARG,1994,0
ARG,HTI,1993,0
ARG,HTI,1994,0
HTI,UKG,1993,0
HTI,UKG,1994,0
UKG,HTI,1993,0
UKG,HTI,1994,0
HTI,NTH,1993,0
HTI,NTH,1994,0
NTH,HTI,1993,0
NTH,HTI,1994,0
HTI,FRN,1993,0
HTI,FRN,1994,0
FRN,HTI,1993,0
FRN,HTI,1994,0
CHN,PRK,1993,0
PRK,CHN,1993,0
CHN,PRK,1995,0
PRK,CHN,1995,0
CHN,TAW,1995,0
TAW,CHN,1995,0
USA,PRK,1993,0
PRK,USA,1993,0
PRK,KOR,1993,0
KOR,PRK,1993,0
USA,PRK,1993,0
USA,PRK,1994,0
USA,PRK,1995,0
USA,PRK,1996,0
USA,PRK,1997,0
USA,PRK,1998,0
USA,PRK,1999,0
PRK,USA,1993,0
PRK,USA,1994,0
PRK,USA,1995,0
PRK,USA,1996,0
PRK,USA,1997,0
PRK,USA,1998,0
PRK,USA,1999,0
CAN,PRK,1994,0
PRK,CAN,1994,0
PRK,KOR,1993,0
PRK,KOR,1994,0
PRK,KOR,1995,0
PRK,KOR,1996,0
PRK,KOR,1997,0
PRK,KOR,1998,0
PRK,KOR,1999,0
KOR,PRK,1993,0
KOR,PRK,1994,0
KOR,PRK,1995,0
KOR,PRK,1996,0
KOR,PRK,1997,0
KOR,PRK,1998,0
KOR,PRK,1999,0
PRK,JPN,1994,0
PRK,JPN,1995,0
PRK,JPN,1996,0
PRK,JPN,1997,0
PRK,JPN,1998,0
PRK,JPN,1999,0
JPN,PRK,1994,0
JPN,PRK,1995,0
JPN,PRK,1996,0
JPN,PRK,1997,0
JPN,PRK,1998,0
JPN,PRK,1999,0
PRK,AUS,1994,0
AUS,PRK,1994,0
CHN,TAW,1993,0
TAW,CHN,1993,0
TAW,PHL,1994,0
PHL,TAW,1994,0
TAW,JPN,1996,0
JPN,TAW,1996,0
CHN,PHL,1995,0
PHL,CHN,1995,0
CHN,PHL,1996,0
CHN,PHL,1997,0
PHL,CHN,1996,0
PHL,CHN,1997,0
CHN,DRV,1993,0
DRV,CHN,1993,0
CHN,DRV,1994,0
DRV,CHN,1994,0
CAN,SPN,1995,0
SPN,CAN,1995,0
BEL,DRC,1993,0
DRC,BEL,1993,0
CHN,TAW,1994,0
TAW,CHN,1994,0
CYP,TUR,1993,0
TUR,CYP,1993,0
CYP,TUR,1993,0
TUR,CYP,1993,0
GRC,TUR,1994,0
GRC,TUR,1995,0
TUR,GRC,1994,0
TUR,GRC,1995,0
ALB,GRC,1994,0
GRC,ALB,1994,0
RUS,JPN,1993,0
RUS,JPN,1994,0
RUS,JPN,1995,0
JPN,RUS,1993,0
JPN,RUS,1994,0
JPN,RUS,1995,0
ALB,YUG,1993,0
ALB,YUG,1994,0
YUG,ALB,1993,0
YUG,ALB,1994,0
ALB,YUG,1995,0
YUG,ALB,1995,0
USA,YUG,1994,0
YUG,USA,1994,0
MAC,YUG,1994,0
YUG,MAC,1994,0
FRN,HRV,1993,0
HRV,FRN,1993,0
RUS,UKR,1994,0
UKR,RUS,1994,0
MLD,RUS,1993,0
RUS,MLD,1993,0
RUS,CHN,1993,0
CHN,RUS,1993,0
RUS,AFG,1993,0
RUS,AFG,1994,0
AFG,RUS,1993,0
AFG,RUS,1994,0
AFG,TKM,1993,0
TKM,AFG,1993,0
AFG,TJK,1993,0
AFG,TJK,1994,0
TJK,AFG,1993,0
TJK,AFG,1994,0
AFG,KGZ,1993,0
KGZ,AFG,1993,0
AFG,UZB,1993,0
UZB,AFG,1993,0
AFG,KZK,1993,0
KZK,AFG,1993,0
RUS,AFG,1994,0
RUS,AFG,1995,0
AFG,RUS,1994,0
AFG,RUS,1995,0
ALB,MAC,1993,0
MAC,ALB,1993,0
TAW,DRV,1995,0
DRV,TAW,1995,0
CHN,JPN,1995,0
JPN,CHN,1995,0
CHN,JPN,1996,0
JPN,CHN,1996,0
CHN,IDN,1996,0
IDN,CHN,1996,0
USA,CHN,1995,0
USA,CHN,1996,0
CHN,USA,1995,0
CHN,USA,1996,0
CHN,TAW,1995,0
CHN,TAW,1996,0
TAW,CHN,1995,0
TAW,CHN,1996,0
USA,CHN,1994,0
CHN,USA,1994,0
CHN,KOR,1994,0
KOR,CHN,1994,0
GHA,TGO,1993,0
TGO,GHA,1993,0
NGA,CHA,1993,0
CHA,NGA,1993,0
NIG,CHA,1995,0
CHA,NIG,1995,0
CON,DRC,1993,0
DRC,CON,1993,0
DRC,AGO,1994,0
AGO,DRC,1994,0
IRN,IRQ,1993,0
IRQ,IRN,1993,0
IRN,EGY,1993,0
EGY,IRN,1993,0
PNG,SOL,1993,0
SOL,PNG,1993,0
PNG,SOL,1996,0
SOL,PNG,1996,0
UGD,SDN,1994,0
UGD,SDN,1995,0
UGD,SDN,1996,0
UGD,SDN,1997,0
SDN,UGD,1994,0
SDN,UGD,1995,0
SDN,UGD,1996,0
SDN,UGD,1997,0
ETH,SDN,1994,0
ETH,SDN,1995,0
ETH,SDN,1996,0
SDN,ETH,1994,0
SDN,ETH,1995,0
SDN,ETH,1996,0
ERI,SDN,1994,0
SDN,ERI,1994,0
DJI,ERI,1995,0
DJI,ERI,1996,0
ERI,DJI,1995,0
ERI,DJI,1996,0
UGA,KEN,1995,0
KEN,UGA,1995,0
UGA,KEN,1995,0
KEN,UGA,1995,0
CDI,NIG,1993,0
NIG,CDI,1993,0
BGR,KZK,1996,0
KZK,BGR,1996,0
USA,CHN,1999,0
USA,CHN,2000,0
CHN,USA,1999,0
CHN,USA,2000,0
CHN,TAW,1999,0
CHN,TAW,2000,0
TAW,CHN,1999,0
TAW,CHN,2000,0
CHN,PRK,1997,0
PRK,CHN,1997,0
ALB,GRC,1997,0
GRC,ALB,1997,0
GRC,TUR,1995,0
GRC,TUR,1996,0
TUR,GRC,1995,0
TUR,GRC,1996,0
CYP,TUR,1994,0
CYP,TUR,1995,0
TUR,CYP,1994,0
TUR,CYP,1995,0
GRC,TUR,1996,0
GRC,TUR,1997,0
GRC,TUR,1998,0
GRC,TUR,1999,0
GRC,TUR,2000,0
GRC,TUR,2001,0
TUR,GRC,1996,0
TUR,GRC,1997,0
TUR,GRC,1998,0
TUR,GRC,1999,0
TUR,GRC,2000,0
TUR,GRC,2001,0
CYP,TUR,1996,0
CYP,TUR,1997,0
CYP,TUR,1998,0
CYP,TUR,1999,0
CYP,TUR,2000,0
CYP,TUR,2001,0
TUR,CYP,1996,0
TUR,CYP,1997,0
TUR,CYP,1998,0
TUR,CYP,1999,0
TUR,CYP,2000,0
TUR,CYP,2001,0
RUS,GRG,1997,0
GRG,RUS,1997,0
ALB,MAC,1997,0
MAC,ALB,1997,0
RUS,UKR,1996,0
UKR,RUS,1996,0
HRV,YUG,1995,0
YUG,HRV,1995,0
HUN,HRV,1995,0
HRV,HUN,1995,0
HUN,YUG,1995,0
YUG,HUN,1995,0
RUS,LVA,1994,0
LVA,RUS,1994,0
RUS,CHN,1994,0
CHN,RUS,1994,0
RUS,LTU,1995,0
LTU,RUS,1995,0
POL,RUS,1993,0
RUS,POL,1993,0
POL,RUS,1997,0
RUS,POL,1997,0
ROU,UKR,1997,0
UKR,ROU,1997,0
GRG,AZE,1996,0
AZE,GRG,1996,0
RUS,LVA,1998,0
LVA,RUS,1998,0
IRN,IRQ,1994,0
IRQ,IRN,1994,0
SAU,YEM,1994,0
SAU,YEM,1995,0
YEM,SAU,1994,0
YEM,SAU,1995,0
GHA,TGO,1994,0
TGO,GHA,1994,0
NAM,BWA,1997,0
NAM,BWA,1998,0
BWA,NAM,1997,0
BWA,NAM,1998,0
TAZ,BUI,1995,0
BUI,TAZ,1995,0
CAO,NIG,1994,0
NIG,CAO,1994,0
ERI,YEM,1995,0
ERI,YEM,1996,0
YEM,ERI,1995,0
YEM,ERI,1996,0
DRC,RWA,1996,0
DRC,RWA,1997,0
RWA,DRC,1996,0
RWA,DRC,1997,0
TAZ,BUI,1997,0
BUI,TAZ,1997,0
ERI,SDN,1996,0
ERI,SDN,1997,0
ERI,SDN,1998,0
ERI,SDN,1999,0
SDN,ERI,1996,0
SDN,ERI,1997,0
SDN,ERI,1998,0
SDN,ERI,1999,0
USA,PRK,1999,0
PRK,USA,1999,0
PRK,KOR,1999,0
KOR,PRK,1999,0
KOR,JPN,1996,0
JPN,KOR,1996,0
KOR,JPN,1999,0
JPN,KOR,1999,0
CHN,PHL,1998,0
CHN,PHL,1999,0
CHN,PHL,2000,0
PHL,CHN,1998,0
PHL,CHN,1999,0
PHL,CHN,2000,0
ETH,SDN,1997,0
SDN,ETH,1997,0
ERI,YEM,1997,0
YEM,ERI,1997,0
GRC,TUR,1999,0
TUR,GRC,1999,0
SDN,EGY,1995,0
EGY,SDN,1995,0
THI,CAM,1997,0
THI,CAM,1998,0
CAM,THI,1997,0
CAM,THI,1998,0
ALB,YUG,1997,0
YUG,ALB,1997,0
USA,YUG,1998,0
USA,YUG,1999,1
YUG,USA,1998,0
YUG,USA,1999,1
CAN,YUG,1998,0
CAN,YUG,1999,0
YUG,CAN,1998,0
YUG,CAN,1999,0
UKG,YUG,1998,0
UKG,YUG,1999,0
YUG,UKG,1998,0
YUG,UKG,1999,0
NTH,YUG,1998,0
NTH,YUG,1999,0
YUG,NTH,1998,0
YUG,NTH,1999,0
BEL,YUG,1998,0
BEL,YUG,1999,0
YUG,BEL,1998,0
YUG,BEL,1999,0
LUX,YUG,1998,0
LUX,YUG,1999,0
YUG,LUX,1998,0
YUG,LUX,1999,0
FRN,YUG,1998,0
FRN,YUG,1999,0
YUG,FRN,1998,0
YUG,FRN,1999,0
SPN,YUG,1998,0
SPN,YUG,1999,0
YUG,SPN,1998,0
YUG,SPN,1999,0
PRT,YUG,1998,0
PRT,YUG,1999,0
YUG,PRT,1998,0
YUG,PRT,1999,0
GMY,YUG,1998,0
GMY,YUG,1999,0
YUG,GMY,1998,0
YUG,GMY,1999,0
POL,YUG,1999,0
YUG,POL,1999,0
HUN,YUG,1999,0
YUG,HUN,1999,0
CZR,YUG,1999,0
YUG,CZR,1999,0
ITA,YUG,1998,0
ITA,YUG,1999,0
YUG,ITA,1998,0
YUG,ITA,1999,0
ALB,YUG,1998,0
ALB,YUG,1999,0
YUG,ALB,1998,0
YUG,ALB,1999,0
MAC,YUG,1998,0
MAC,YUG,1999,0
YUG,MAC,1998,0
YUG,MAC,1999,0
YUG,GRC,1998,0
YUG,GRC,1999,0
GRC,YUG,1998,0
GRC,YUG,1999,0
YUG,RUS,1998,0
RUS,YUG,1998,0
YUG,LTU,1998,0
LTU,YUG,1998,0
YUG,NOR,1998,0
YUG,NOR,1999,0
NOR,YUG,1998,0
NOR,YUG,1999,0
YUG,DNK,1998,0
YUG,DNK,1999,0
DNK,YUG,1998,0
DNK,YUG,1999,0
YUG,ISL,1998,0
YUG,ISL,1999,0
ISL,YUG,1998,0
ISL,YUG,1999,0
YUG,TUR,1998,0
YUG,TUR,1999,0
TUR,YUG,1998,0
TUR,YUG,1999,0
MMR,THI,1999,0
THI,MMR,1999,0
HND,NIC,1999,0
HND,NIC,2000,0
NIC,HND,1999,0
NIC,HND,2000,0
HND,NIC,2000,0
NIC,HND,2000,0
ECU,PER,1995,0
ECU,PER,1996,0
PER,ECU,1995,0
PER,ECU,1996,0
ECU,PER,1997,0
PER,ECU,1997,0
NIC,COL,1994,0
COL,NIC,1994,0
NIC,CRI,1995,0
CRI,NIC,1995,0
NIC,CRI,1998,0
CRI,NIC,1998,0
CHL,UKG,1996,0
UKG,CHL,1996,0
TTO,VEN,1996,0
VEN,TTO,1996,0
BLZ,GTM,1997,0
GTM,BLZ,1997,0
BLZ,GTM,2000,0
GTM,BLZ,2000,0
BLZ,GTM,2000,0
BLZ,GTM,2001,0
GTM,BLZ,2000,0
GTM,BLZ,2001,0
TTO,VEN,1997,0
VEN,TTO,1997,0
TTO,VEN,1999,0
VEN,TTO,1999,0
GUY,SUR,2000,0
SUR,GUY,2000,0
GUY,SUR,2000,0
SUR,GUY,2000,0
TUR,IRQ,1995,0
IRQ,TUR,1995,0
IRN,AFG,1995,0
AFG,IRN,1995,0
IRN,AFG,1998,0
AFG,IRN,1998,0
IRN,AFG,1999,0
AFG,IRN,1999,0
ZAF,LSO,1994,0
LSO,ZAF,1994,0
CHA,LBY,1994,0
LBY,CHA,1994,0
CAO,NIG,1995,0
NIG,CAO,1995,0
CAO,NIG,1996,0
CAO,NIG,1997,0
NIG,CAO,1996,0
NIG,CAO,1997,0
CON,AGO,1995,0
AGO,CON,1995,0
MZM,SWZ,1994,0
SWZ,MZM,1994,0
DRC,UGA,1996,0
UGA,DRC,1996,0
HND,NIC,1997,0
NIC,HND,1997,0
COL,VEN,1997,0
VEN,COL,1997,0
RUS,TUR,1996,0
TUR,RUS,1996,0
USA,RUS,1997,0
RUS,USA,1997,0
ARM,AZE,1998,0
ARM,AZE,1999,0
AZE,ARM,1998,0
AZE,ARM,1999,0
RUS,AFG,1997,0
AFG,RUS,1997,0
AFG,TJK,1997,0
TJK,AFG,1997,0
AFG,KGZ,1997,0
KGZ,AFG,1997,0
AFG,UZB,1997,0
UZB,AFG,1997,0
KGZ,UZB,1999,0
UZB,KGZ,1999,0
TJK,UZB,1999,0
UZB,TJK,1999,0
CHN,JPN,1999,0
JPN,CHN,1999,0
LBN,ISR,1993,0
LBN,ISR,1994,0
LBN,ISR,1995,0
LBN,ISR,1996,0
LBN,ISR,1997,0
LBN,ISR,1998,0
LBN,ISR,1999,0
LBN,ISR,2000,0
LBN,ISR,2001,0
LBN,ISR,2002,0
LBN,ISR,2003,0
LBN,ISR,2004,0
LBN,ISR,2005,0
LBN,ISR,2006,1
ISR,LBN,1993,0
ISR,LBN,1994,0
ISR,LBN,1995,0
ISR,LBN,1996,0
ISR,LBN,1997,0
ISR,LBN,1998,0
ISR,LBN,1999,0
ISR,LBN,2000,0
ISR,LBN,2001,0
ISR,LBN,2002,0
ISR,LBN,2003,0
ISR,LBN,2004,0
ISR,LBN,2005,0
ISR,LBN,2006,1
SYR,ISR,1993,0
ISR,SYR,1993,0
SYR,ISR,1994,0
ISR,SYR,1994,0
SYR,ISR,1995,0
ISR,SYR,1995,0
SYR,ISR,1996,0
ISR,SYR,1996,0
SYR,ISR,2000,0
SYR,ISR,2001,0
ISR,SYR,2000,0
ISR,SYR,2001,0
SYR,ISR,1994,0
ISR,SYR,1994,0
SYR,ISR,1995,0
SYR,ISR,1996,0
SYR,ISR,1997,0
SYR,ISR,1998,0
SYR,ISR,1999,0
ISR,SYR,1995,0
ISR,SYR,1996,0
ISR,SYR,1997,0
ISR,SYR,1998,0
ISR,SYR,1999,0
SYR,ISR,2000,0
SYR,ISR,2001,0
ISR,SYR,2000,0
ISR,SYR,2001,0
USA,CAN,1997,0
CAN,USA,1997,0
USA,YUG,2000,0
YUG,USA,2000,0
CAN,YUG,2000,0
YUG,CAN,2000,0
ARG,YUG,2000,0
YUG,ARG,2000,0
UKG,YUG,2000,0
YUG,UKG,2000,0
NTH,YUG,2000,0
YUG,NTH,2000,0
BEL,YUG,2000,0
YUG,BEL,2000,0
LUX,YUG,2000,0
YUG,LUX,2000,0
FRN,YUG,2000,0
YUG,FRN,2000,0
SPN,YUG,2000,0
YUG,SPN,2000,0
PRT,YUG,2000,0
YUG,PRT,2000,0
GMY,YUG,2000,0
YUG,GMY,2000,0
POL,YUG,2000,0
YUG,POL,2000,0
HUN,YUG,2000,0
YUG,HUN,2000,0
CZR,YUG,2000,0
YUG,CZR,2000,0
ITA,YUG,2000,0
YUG,ITA,2000,0
YUG,GRC,2000,0
GRC,YUG,2000,0
YUG,ROU,2000,0
ROU,YUG,2000,0
YUG,NOR,2000,0
NOR,YUG,2000,0
YUG,DNK,2000,0
DNK,YUG,2000,0
YUG,ISL,2000,0
ISL,YUG,2000,0
YUG,TUR,2000,0
TUR,YUG,2000,0
DJI,ERI,1998,0
ERI,DJI,1998,0
KEN,ETH,1999,0
ETH,KEN,1999,0
ECU,PER,1998,0
PER,ECU,1998,0
USA,SYR,1996,0
SYR,USA,1996,0
TUR,SYR,1996,0
SYR,TUR,1996,0
IRN,TUR,1996,0
TUR,IRN,1996,0
IRN,IRQ,1996,0
IRN,IRQ,1997,0
IRQ,IRN,1996,0
IRQ,IRN,1997,0
GRC,TUR,1997,0
GRC,TUR,1998,0
TUR,GRC,1997,0
TUR,GRC,1998,0
USA,CUB,1996,0
CUB,USA,1996,0
USA,RUS,2000,0
RUS,USA,2000,0
CAN,RUS,2000,0
RUS,CAN,2000,0
ERI,YEM,1999,0
YEM,ERI,1999,0
RUS,AFG,1999,0
RUS,AFG,2000,0
RUS,AFG,2001,0
AFG,RUS,1999,0
AFG,RUS,2000,0
AFG,RUS,2001,0
AFG,UZB,2000,0
UZB,AFG,2000,0
SAU,YEM,1997,0
SAU,YEM,1998,0
YEM,SAU,1997,0
YEM,SAU,1998,0
IRN,IRQ,1997,0
IRN,IRQ,1998,0
IRQ,IRN,1997,0
IRQ,IRN,1998,0
TUR,IRQ,1996,0
TUR,IRQ,1997,0
TUR,IRQ,1998,0
TUR,IRQ,1999,0
IRQ,TUR,1996,0
IRQ,TUR,1997,0
IRQ,TUR,1998,0
IRQ,TUR,1999,0
TUR,IRQ,1999,0
IRQ,TUR,1999,0
GRC,TUR,2000,0
TUR,GRC,2000,0
RUS,GRG,1999,0
RUS,GRG,2000,0
RUS,GRG,2001,0
GRG,RUS,1999,0
GRG,RUS,2000,0
GRG,RUS,2001,0
USA,RUS,2000,0
RUS,USA,2000,0
LTU,GNQ,2000,0
GNQ,LTU,2000,0
IRQ,KWT,1999,0
KWT,IRQ,1999,0
USA,IRN,1997,0
IRN,USA,1997,0
USA,SDN,1998,0
SDN,USA,1998,0
USA,PRK,2000,0
PRK,USA,2000,0
PRK,KOR,2000,0
KOR,PRK,2000,0
COL,VEN,1994,0
VEN,COL,1994,0
USA,RUS,2000,0
RUS,USA,2000,0
RUS,TUR,2000,0
TUR,RUS,2000,0
ARM,TUR,2000,0
TUR,ARM,2000,0
RUS,JPN,2000,0
JPN,RUS,2000,0
IND,PAK,1999,0
IND,PAK,2000,0
PAK,IND,1999,0
PAK,IND,2000,0
YUG,TUR,1993,0
TUR,YUG,1993,0
PRK,JPN,1999,0
JPN,PRK,1999,0
PRK,JPN,1997,0
JPN,PRK,1997,0
USA,AFG,1998,0
AFG,USA,1998,0
RUS,AFG,1998,0
AFG,RUS,1998,0
AFG,TJK,1998,0
TJK,AFG,1998,0
AFG,UZB,1998,0
UZB,AFG,1998,0
ALB,YUG,2000,0
YUG,ALB,2000,0
HRV,YUG,1997,0
YUG,HRV,1997,0
HRV,BOS,1996,0
BOS,HRV,1996,0
ARM,AZE,2000,0
AZE,ARM,2000,0
GRC,TUR,2001,0
TUR,GRC,2001,0
ARM,AZE,2001,0
AZE,ARM,2001,0
ARM,AZE,2001,0
AZE,ARM,2001,0
ZAF,LSO,1994,0
LSO,ZAF,1994,0
RUS,NOR,2001,0
NOR,RUS,2001,0
RUS,JPN,2001,0
JPN,RUS,2001,0
LTU,BLR,2001,0
BLR,LTU,2001,0
RUS,GRG,2001,0
RUS,GRG,2002,0
RUS,GRG,2003,0
RUS,GRG,2004,0
RUS,GRG,2005,0
GRG,RUS,2001,0
GRG,RUS,2002,0
GRG,RUS,2003,0
GRG,RUS,2004,0
GRG,RUS,2005,0
PHL,PAL,2000,0
